item,name,authorization_notice_id,authorized_announcement_date,filing_id,filing_date,patentee,designer,address,Int.Cl.
13147,一种抽屉式断路器的漏电检测保护电路,CN209088397U,2019.07.09,201920022434X,2019.01.07,西南交通大学,贺飞;??孙检;??徐志文,610031四川省成都市二环路北一段,H02B11/173(2006.01)I;
13148,一种ops电脑,CN209086843U,2019.07.09,2.0192E+12,2019.01.08,深圳蓝域创想科技有限公司,郝林富,518000广东省深圳市宝安区福永街道塘尾华丰科技园第10幢A座第六层A,G06F1/18(2006.01)I;??G06F1/20(2006.01)I
13149,一种模块化拔插式触摸显屏一体机,CN209086891U,2019.07.09,2.0192E+12,2019.01.08,深圳蓝域创想科技有限公司,郝林富,518000广东省深圳市宝安区福永街道塘尾华丰科技园第10幢A座第六层A,G06F3/041(2006.01)I
13150,一种方便装配的盘式电机转子,CN209088661U,2019.07.09,2.0192E+12,2019.01.02,孙建林,孙建林,242127安徽省宣城市郎溪县凌笪乡方里村杜元15号,H02K1/27(2006.01)I;??H02K15/03(2006.01)I
13151,一种便捷式全息广告风扇屏,CN209087311U,2019.07.09,2.0192E+12,2019.01.08,深圳市福瑞达显示技术有限公司,黎利;??黎壮,518000广东省深圳市光明新区公明街道田寮股份公司第二工业区田荣路68号,G09F9/33(2006.01)I;??G09G3/32(2016.01)I
13152,一种家用型模块化可燃气体报警器,CN209087113U,2019.07.09,2.0192E+12,2019.01.08,丹东建成燃气安全技术有限公司,张爱民;,118009辽宁省丹东市丹东仪器仪表产业基地一期8#标准厂房第三、四、六层,G08B21/16(2006.01)I
13153,骨传导扬声装置的充电盒,CN209089230U,2019.07.09,2.0192E+12,2019.01.05,深圳市韶音科技有限公司,李朝武;??王跃强;??王旭东,518108广东省深圳市宝安区石岩街道石新社区山城工业区14厂房1楼、4-6楼,H04R9/06(2006.01)I;
13154,太阳能灯,CN209084636U,2019.07.09,2.0192E+12,2019.01.08,罗山县启明星辉电器销售有限公司,张振兴,464200河南省信阳市罗山县宝城西路新商道1号楼1单元404,F21S9/03(2006.01)I;
13155,一种建筑工程用移动式照明装置,CN209084454U,2019.07.09,2.0192E+12,2019.01.08,陶源,陶源,518000广东省深圳市罗湖区中兴路68号一品东门雅园北楼2304房,F21L2/00(2006.01)I;
13156,一种煤矿窄轨车辆连接链永久伸长量测量装置,CN209085495U,2019.07.09,2.0192E+12,2019.01.08,李栋,李栋,472300河南省三门峡市义马市千秋路6号,G01B5/02(2006.01)I
13157,一种水电站水工工作闸门在线监测装置,CN209086746U,2019.07.09,2.0192E+12,2019.01.09,中国电建集团昆明勘测设计研究院有限公司,代红波;,650000云南省昆明市盘龙区人民东路115号,G05B19/418(2006.01)I;
13158,一种电子设备用的自防尘插座结构,CN209088140U,2019.07.09,2.0192E+12,2019.01.09,深圳市锦昊源电子辅料实业有限公司,张昊,518000广东省深圳市宝安区福永街道永和路骏丰工业园B1栋5楼,H01R13/512(2006.01)I;??H01R13/52(2006.01)I  
13159,C8051F单片机程序烧录装置,CN209086915U,2019.07.09,2.0192E+12,2019.01.09,泰瑞创通讯（成都）有限公司,贺海诚,610000四川省成都市天府新区新兴街道天工大道1000号2栋,G06F13/40(2006.01)I;??G06F8/61(2018.01)I  
13160,一种新型植物生长灯,CN209084573U,2019.07.09,2.0192E+12,2019.01.09,蔡雯镔,蔡雯镔,362700福建省泉州市石狮市灵秀镇彭田后西二区16号,F21S8/00(2006.01)I;
13161,一种电动投坎灯,CN209084574U,2019.07.09,2.0192E+12,2019.01.10,东莞市兆合智能照明有限公司,石明峯,523000广东省东莞市横沥镇山厦村发展工业区（阳光力仕厂旁）,F21S8/00(2006.01)I;
13162,一种铝线电机接线端子,CN209088113U,2019.07.09,2.0192E+12,2019.01.10,深圳市力辉电机有限公司,钟子芽;,518000广东省深圳市南山区粤海街道高新南区沙河西路1809号深圳湾科技生态园2栋B座4楼,H01R13/02(2006.01)I;
13163,一种串口通信电路及可穿戴设备,CN209086916U,2019.07.09,2.0192E+12,2019.01.11,歌尔科技有限公司,刘辉,266104山东省青岛市崂山区北宅街道投资服务中心308室,G06F13/40(2006.01)I
13164,一种便于固定安装的双排插座,CN209088222U,2019.07.09,2.0192E+12,2019.01.11,深圳市博钲电子有限公司,宫政,518000广东省深圳市福田区华强北街道深南中路3018号世纪汇广场都会轩908房,H01R27/00(2006.01)I;
13165,手持式光模块写码与数字诊断分析仪,CN209088957U,2019.07.09,2.0192E+12,2019.01.12,泰瑞创通讯（成都）有限公司,廖伟,610000四川省成都市天府新区新兴街道天工大道1000号2栋,H04B10/079(2013.01)I;??G06F8/61(2018.01)I
13166,一种大容量自动售货机,CN209087047U,2019.07.09,2.0192E+12,2019.01.11,河北盛马电子科技有限公司,李少朋,"055350河北省邢台市隆尧经济开发区(南区),滏阳街以西,德兴路以北",G07F11/00(2006.01)I;??G07F11/16(2006.01)I
13167,一种自主行走型防爆VR相机,CN209086643U,2019.07.09,2.0192E+12,2019.01.14,中国矿业大学（北京）,张俊;??樊国伟;??孙波,100083北京市海淀区学院路丁11号,G03B17/02(2006.01)I;
13168,一种电力工程用接线装置,CN209088424U,2019.07.09,2.0192E+12,2019.01.10,蒋国宇;??朱丹,蒋国宇;??朱丹,114000辽宁省鞍山市铁东区湖南街459号楼湖南山景小区3单元5楼,H02G1/14(2006.01)I
13169,新型摄影补光背景板,CN209086638U,2019.07.09,2.0192E+12,2019.01.14,郑州工程技术学院,张翔;,450044河南省郑州市惠济区英才街18号,G03B15/07(2006.01)I
13170,一种电力输电线路用防震锤装置,CN209088494U,2019.07.09,2.0192E+12,2019.01.14,孙峤,孙峤;,300000天津市河西区广东路167号国网天津城南供电分公司,H02G7/14(2006.01)I
13171,一种多主栅低损耗电池,CN209087859U,2019.07.09,2.0192E+12,2019.01.15,高平市融高太阳能开发有限公司,毕俊帅,048000山西省晋城市高平市马村镇康营村,H01L31/0224(2006.01)I;
13172,一种基于物联网的人工智能图像检测装置,CN209089098U,2019.07.09,2.0192E+12,2019.01.15,厦门福信光电集成有限公司,洪亚德;??王士奇,361000福建省厦门市思明区软件园观日路30号204单元,H04N5/225(2006.01)I;
13173,方便组装的带固定装置的接触板,CN209087713U,2019.07.09,2.0192E+12,2019.01.15,乐清市兴鼎电器有限公司,金丰石;??林海都;??韦心虎,325604浙江省温州市乐清市白石镇上陈村,H01H50/04(2006.01)I
13174,一种主体可拆分的大电流接线柱,CN209087973U,2019.07.09,2.0192E+12,2019.01.15,乐清市兴鼎电器有限公司,金丰石;??林海都;??韦心虎,325604浙江省温州市乐清市白石镇上陈村,H01M2/30(2006.01)I;
13175,一种新型多功能电源转接器,CN209086865U,2019.07.09,2.0192E+12,2019.01.16,深圳市纽达电子有限公司,詹伟俊,518000广东省深圳市宝安区福海街道桥头社区永福路118号港华兴五区工业园C栋6层2号厂房,G06F1/26(2006.01)I;
13176,一种会计核算装置,CN209086922U,2019.07.09,2.0192E+12,2019.01.16,陕西国防工业职业技术学院,千彦;??唐有川,710300陕西省西安市（户县）鄠邑区人民路8号,G06F15/02(2006.01)I
13177,一种新型循环均氧钝化炉,CN209087792U,2019.07.09,2.0192E+12,2019.01.17,青岛金汇源电子有限公司,李德鹏,266000山东省青岛市黄岛区滨海大道南山川路东（黄岛区委党校）,H01L21/67(2006.01)I;??C30B33/00(2006.01)I  
13178,一种用于耙岩机的角度可调节探照灯,CN209084578U,2019.07.09,2.0192E+12,2019.01.17,鹤壁煤电股份有限公司第三煤矿,张云魁;,456600河南省鹤壁市鹤山区长风北路,F21S8/00(2006.01)I;
13179,一种散热式增强型无线路由器,CN209089153U,2019.07.09,2.0192E+12,2019.01.17,深圳市瀚能科技有限公司,叶玉兰,518000广东省深圳市南山区粤海街道海天二路软件产业基地5栋D座901,H04Q1/02(2006.01)I;
13180,一种剪式单元混合阵列式周边桁架可展开天线机构,CN209088046U,2019.07.09,201920084895X,2019.01.18,燕山大学,赵永生;,066000河北省秦皇岛市河北大街西段438号,H01Q1/08(2006.01)I
13181,移动终端和壳组件,CN209089029U,2019.07.09,2.0192E+12,2019.01.18,OPPO广东移动通信有限公司,林俊国,523860广东省东莞市长安镇乌沙海滨路18号,H04M1/02(2006.01)I;
13182,电子手油门,CN209086784U,2019.07.09,2.0192E+12,2019.01.22,洛阳市黄河软轴控制器股份有限公司,庞媛媛;,471003河南省洛阳市中国（河南）自由贸易试验区洛阳片区高新技术开发区候天路1号,G05G1/10(2006.01)I
13183,巷道式孵化机的智能监视控制系统,CN209086729U,2019.07.09,2.0192E+12,2019.01.22,辽宁科技大学,高悦;??武志涛;??于子淳,114051辽宁省鞍山市高新区千山路185号,G05B19/042(2006.01)I;??A01K41/00(2006.01)I
13184,巡视输电线路的无人机高度控制系统,CN209086757U,2019.07.09,2.0192E+12,2019.01.25,国家电网有限公司;,王聪;,100031北京市西城区西长安街86号,G05D1/06(2006.01)I;??H02G1/02(2006.01)I
13185,一种室外监控摄像头金属外壳,CN209089100U,2019.07.09,2.0192E+12,2019.01.25,源展电子科技（昆山）有限公司,曹小华,215343江苏省苏州市昆山市千灯镇机电路西侧,H04N5/225(2006.01)I;??G03B17/55(2006.01)I  
13186,一种多电源输出接口的电源光电转换设备,CN209088978U,2019.07.09,2.0192E+12,2019.01.29,中富通集团股份有限公司,陈守用;,350001福建省福州市鼓楼区铜盘路软件大道89号软件园F区4号楼20、21、22层,H04L12/10(2006.01)I;
13187,一种骑车用手机支架,CN209089045U,2019.07.09,2.0192E+12,2019.01.30,成都航空职业技术学院,李兵;,610000四川省成都市龙泉驿区车城东七路699号,H04M1/04(2006.01)I;??B62J11/00(2006.01)I
13188,一种吹膜机废气处理装置,CN209076318U,2019.07.09,2.0192E+12,2019.03.08,佛山市南海广一塑薄膜有限公司,江文锦;??贡东霞;??江文松,528000广东省佛山市南海区狮山镇罗村下柏工业区吉祥路5号之二厂房,B01D47/06(2006.01)I;
13189,一种高速公路施工用石块破碎装置,CN209076896U,2019.07.09,201920431900X,2019.04.01,刘俊伟;??赵志强,刘俊伟;??赵志强,066000河北省秦皇岛市海港区海港镇李姓安庄九段12号,B02C23/02(2006.01)I
13190,一种用于酒糟快速降温的摊晾机,CN209081854U,2019.07.09,2.0192E+12,2019.04.03,山东双陵春生物科技股份有限公司,王炳军;??吴盛华;??杨如军,253000山东省德州市乐陵市开元东路北侧,C12G3/02(2019.01)I
13191,一种坡道防后倾报警系统,CN209079762U,2019.07.09,201920465686X,2019.04.09,西北农林科技大学,朱悦;,712100陕西省咸阳市杨凌示范区邰城路3号,B60Q9/00(2006.01)I  
13192,一种处理盒,CN209086677U,2019.07.09,2.01921E+12,2019.04.15,江西亿铂电子科技有限公司,胡亮亮;??敖仕平,338004江西省新余市高新开发区光伏路756号,G03G21/18(2006.01)I
13193,一种耐冲击的压力传感器,CN209085832U,2019.07.09,2.01921E+12,2019.05.21,南京沃天科技有限公司,不公告发明人,211162江苏省南京市江宁区滨江开发区闻莺路5号,G01L19/06(2006.01)I  
13194,一种环保型流化床尾气处理控制系统,CN209076414U,2019.07.09,2.01921E+12,2019.05.21,冯川,冯川;,810000青海省西宁市城北区宁大路251号青海大学,B01D53/78(2006.01)I;??B01D53/50(2006.01)I
13195,便携式称重设备,CN209085753U,2019.07.09,2.01921E+12,2019.05.23,磐石电气（常州）有限公司,夏晴;,213164江苏省常州市武进区常武中路18号常州科教城科教会堂南楼4楼,G01G21/22(2006.01)I;
13196,一种扫描枪的手柄装置,CN209086947U,2019.07.09,2.01921E+12,2019.06.03,江苏东大集成电路系统工程技术有限公司,吴建承;??何习全,210000江苏省南京市江北新区星火路15号,G06K7/10(2006.01)I
13197,一种半导体水介子空调,CN209084977U,2019.07.09,2.01921E+12,2019.06.03,江苏友奥电器有限公司,王亭占,213000江苏省常州市武进区礼嘉镇工业园1号,F24F5/00(2006.01)I;
13198,一种风光互补供电的GNSS监测装置,CN209086437U,2019.07.09,2.01921E+12,2019.06.04,湖南联智桥隧技术有限公司,梁晓东;,410019湖南省长沙市望城区沿河路168号,G01S19/13(2010.01)I;
13199,一种基于串联关节式机器人的多视角交互式体验装置,CN209086870U,2019.07.09,2.01921E+12,2019.06.04,江苏博人文化科技有限公司,谷容军;??周作伟;??菅坤杰,213164江苏省常州市武进高新技术开发区西湖路1号（众创服务中心212房间）,G06F3/01(2006.01)I;??B25J13/00(2006.01)I
13200,LED面板灯,CN209084579U,2019.07.09,2.01921E+12,2019.06.05,常州敏杰电器有限公司,陆进;??施鑫琪;??徐冉,213172江苏省常州市武进区前黄镇前政路18号,F21S8/00(2006.01)I;
13201,一种带翻身机构的护理床,CN209075208U,2019.07.09,2.01721E+12,2017.09.26,佛山市顺康达医疗科技有限公司,杨荣洪;??陈夏宁,528251广东省佛山市南海区桂城街道平南工业区,A61G7/00(2006.01)I;??A61G7/057(2006.01)I
13202,袋子开封部密封用夹子,CN209076053U,2019.07.09,2.0169E+12,2016.06.12,卢贝蒂有限公司,李荷娜,韩国首尔,A99Z99/00(2006.01)I
13203,自由活塞式线性发电机,CN209088712U,2019.07.09,2.0169E+12,2016.12.23,斯威金有限公司,弗洛里安·科克;??斯蒂芬·乔纳斯·施纳德,德国慕尼黑,H02K7/00(2006.01)I;
13204,一种一体式手持肠道清洗仪,CN209075648U,2019.07.09,2.01721E+12,2017.07.28,武汉益永康医疗科技有限公司,宋恩民;,430000湖北省武汉市东湖新技术开发区高新大道666号生物创新园C6栋122室,A61M3/02(2006.01)I
13205,一种加热均匀的烘脚器,CN209074408U,2019.07.09,2.01722E+12,2017.11.30,无锡朗特电子科技有限公司,杜桂玲,214000江苏省无锡市锡山区鹅湖镇鹅湖村荻泽桥,A47K10/48(2006.01)I;
13206,移动式油烟净化灶台,CN209084843U,2019.07.09,2.0172E+12,2017.04.25,李林,李林,628400四川省广元市苍溪县工业集中发展区紫云工业园丰川农机公司,F24C15/20(2006.01)I
13207,一种通过温感变色实时观察水分变化和温度变化的退热贴,CN209075114U,2019.07.09,2.01721E+12,2017.06.20,乔为忠,乔为忠,454650河南省焦作市济源市河南中原特殊钢厂,A61F7/02(2006.01)I;??A61B5/01(2006.01)I  
13208,一种麻醉科用多功能医疗推车装置,CN209075288U,2019.07.09,2.01721E+12,2017.08.24,上海市浦东新区公利医院,郭建荣,200136上海市浦东新区苗圃路219号,A61G12/00(2006.01)I;??A61L2/10(2006.01)I
13209,造口器械,CN209074872U,2019.07.09,2.01721E+12,2017.07.18,先健科技（深圳）有限公司,唐辉强;??刘鹏,518000广东省深圳市南山区高新技术产业园北区朗山二路赛霸科研楼1-5层,A61B18/14(2006.01)I
13210,一种新型医疗助行椅,CN209075384U,2019.07.09,2.01721E+12,2017.07.26,青岛市黄岛区中医医院,于丽丽,266555山东省青岛市黄岛区海南岛路158号,A61H3/04(2006.01)I
13211,一种雾化装置,CN209075738U,2019.07.09,2.01721E+12,2017.07.31,南京鱼跃软件技术有限公司;,杨军;,210023江苏省南京市玄武区徐庄软件园环园东路1号鱼跃科技中心,A61M11/00(2006.01)I
13212,一种绝缘支架上下分体拼接的电弧点烟器,CN209084819U,2019.07.09,2.01721E+12,2017.08.01,温州市点旺打火机有限公司,郭渊南,325000浙江省温州市瓯海区柠檬路6号,F23Q3/01(2006.01)I
13213,一种多功能可升降床,CN209075225U,2019.07.09,2.01721E+12,2017.08.25,薛菊枝,薛菊枝,江苏省南京市玄武区珠江路688号卓越大厦520室,A61G7/012(2006.01)I;??A61G7/05(2006.01)I
13214,一种骨折固定板及骨折固定工具,CN209074834U,2019.07.09,2.01721E+12,2017.08.17,罗晓中;??石维祥,罗晓中;??石维祥,643000四川省自贡市自流井区檀木林第四人民医院,A61B17/80(2006.01)I;??A61B17/84(2006.01)I
13215,一种神经外科用头部造影支架,CN209074651U,2019.07.09,2.01721E+12,2017.08.27,陈耀隆,陈耀隆;??薛历芝,550001贵州省贵阳市云岩区君子巷46号1栋22楼附4号,A61B6/04(2006.01)I
13216,囊肿硬化用引流管,CN209075811U,2019.07.09,2.01721E+12,2017.08.28,吴刚,曾雁伟;,450052河南省郑州市二七区建设路1号郑州大学第一附属医院,A61M25/10(2013.01)I
13217,一种包皮环切定位器,CN209074797U,2019.07.09,2.01721E+12,2017.08.28,东莞东华医院有限公司,姜华龙;,523000广东省东莞市东城区东城东路1号,A61B17/326(2006.01)I
13218,一种用于呼吸机的植入管装置,CN209075755U,2019.07.09,2.01721E+12,2017.08.31,山东省千佛山医院,刘静静;??孟丽红;??贾龙强,250014山东省济南市历下区经十路16766号,A61M16/00(2006.01)I;
13219,ICU狂躁患者脚踝固定防伤装置,CN209075092U,2019.07.09,2.01721E+12,2017.11.07,南京市第一医院,戴红艳,210006江苏省南京市秦淮区长乐路68号,A61F5/37(2006.01)I
13220,一种家具柜体的简易拆装结构,CN209073715U,2019.07.09,201721156490X,2017.09.08,广东东泰五金精密制造有限公司,伍志勇,528300广东省佛山市顺德区勒流镇勒流港工业路,A47B47/00(2006.01)I;??A47B96/00(2006.01)I
13221,一种可自清洗多功能自动泡茶机,CN209074210U,2019.07.09,2.01722E+12,2017.11.22,厦门大学嘉庚学院,陈毅龙,363105福建省漳州市招商局经济技术开发区厦门大学漳州校区,A47J31/00(2006.01)I;
13222,一种料理机温度传感器的固定结构,CN209074323U,2019.07.09,2.01721E+12,2017.09.15,中山市惠人电器有限公司,张超,528425广东省中山市东凤镇安乐村创源路（陈钜坤厂房第二层之一）,A47J43/07(2006.01)I
13223,一种妇产科用清洗进药装置,CN209075428U,2019.07.09,2.01721E+12,2017.11.06,无锡市人民医院,杜亚丽,214000江苏省无锡市南长区清扬路与金城路交界口,A61H35/00(2006.01)I;
13224,一种生活用品收纳盒,CN209074080U,2019.07.09,2.01721E+12,2017.09.25,合肥学院,朱天润,230601安徽省合肥市经开区锦绣大道99号,A47G29/00(2006.01)I
13225,杯子,CN209074019U,2019.07.09,2.01721E+12,2017.10.13,厦门大学嘉庚学院,张小珍;??周洋;??李鹏博,363105福建省漳州市招商局经济技术开发区厦门大学漳州校区,A47G19/22(2006.01)I
13226,基于双压电作动器驱动的注射器助推器,CN209075725U,2019.07.09,2.01721E+12,2017.10.20,南京航空航天大学,朱攀丞;??彭瀚旻;??杨剑之,210016江苏省南京市秦淮区御道街29号,A61M5/315(2006.01)I
13227,一种手术恢复用医疗骨科夹,CN209075086U,2019.07.09,2.01721E+12,2017.11.06,滕新红,滕新红;??孟召阳,256218山东省邹平市精神卫生中心综合病房,A61F5/058(2006.01)I;??A61M35/00(2006.01)I
13228,一种烟叶标准样品展示柜,CN209073943U,2019.07.09,2.01721E+12,2017.10.30,湖北中烟工业有限责任公司,王林;,430040湖北省武汉市东西湖区金山大道1355号,A47F3/04(2006.01)I;??A47F11/10(2006.01)I
13229,一种两用吸尘器,CN209074435U,2019.07.09,2.01722E+12,2017.12.16,苏州轩昂工业设计有限公司,吕知轩,215001江苏省苏州市吴中区木渎镇玉山路（金枫广告产业园2号楼2316室）,A47L5/24(2006.01)I;
13230,一种负压引流器,CN209075595U,2019.07.09,201721453983X,2017.11.03,四川普瑞斯生物科技有限公司,雷冰,644000四川省宜宾市南溪区罗龙工业集中区地块B-01-01,A61M1/00(2006.01)I
13231,生长棒的调节装置及被动式生长棒,CN209074830U,2019.07.09,201721522791X,2017.11.15,山东威高骨科材料股份有限公司;??沈建雄,沈建雄;,264209山东省威海市旅游度假区香江街26号,A61B17/70(2006.01)I
13232,一种生物指示剂外管,CN209075578U,2019.07.09,2.01721E+12,2017.11.10,深圳洁康医疗器材有限公司,姚志华;??刘颖;??吴文捷,518000广东省深圳市龙华区观湖街道南大富社区虎地排120号锦绣大地10号楼3层B区及114号锦绣大地4号楼2层,A61L2/28(2006.01)I
13233,一种康复医学科手部训练器,CN209075362U,2019.07.09,2.01721E+12,2017.11.11,李文明,李文明;??张连记,264300山东省威海市荣成市成山镇荣山路8号荣成市第三人民医院,A61H1/02(2006.01)I;??A61H7/00(2006.01)I
13234,一种神经科用便于拆卸锤头的诊断锤,CN209074669U,2019.07.09,2.01722E+12,2017.12.08,苏增锋,苏增锋;??王福鑫,243000安徽省马鞍山市雨山区汇翠名邸5栋2510室,A61B9/00(2006.01)I
13235,一种带有防护罩的牵引锤,CN209075068U,2019.07.09,2.01722E+12,2017.11.13,荆门市第二人民医院,李玲玲;??钟素平,448001湖北省荆门市东宝区象山大道39号,A61F5/042(2006.01)I
13236,一种用于动物手术的挑针,CN209075000U,2019.07.09,2.01722E+12,2017.12.11,中国人民解放军第三军医大学,王冠忠;,400038重庆市沙坪坝区高滩岩正街30号,A61D1/00(2006.01)I
13237,倾斜式坡地旋耕施肥机,CN209072859U,2019.07.09,2.01722E+12,2017.11.17,农业部南京农业机械化研究所,陈小兵;,210014江苏省南京市玄武区柳营100号,A01B49/06(2006.01)I
13238,长筒插秧靴晾靴架,CN209074067U,2019.07.09,2.01722E+12,2017.12.15,华南农业大学,袁赟;,510642广东省广州市天河区五山路483号,A47G25/00(2006.01)I
13239,一种可拆卸式红酒杯,CN209074022U,2019.07.09,2.01722E+12,2017.11.29,重庆兴宝兴玻璃制品有限公司,刘德燕,401532重庆市合川区清平镇杨柳坝村,A47G19/22(2006.01)I
13240,一种炒菜料理机,CN209074128U,2019.07.09,2.01722E+12,2017.12.01,宁波方太厨具有限公司,郑鑫;,315336浙江省宁波市杭州湾新区滨海二路218号,A47J27/00(2006.01)I;??A47J36/16(2006.01)I
13241,新型儿童输液手臂固定板,CN209075736U,2019.07.09,2.01722E+12,2017.12.05,白思明,白思明,150000黑龙江省哈尔滨市道里区四方台大道,A61M5/52(2006.01)I
13242,一种鱼丸用漏勺,CN209074361U,2019.07.09,2.01722E+12,2017.12.15,福建曼玲食品有限公司,林国狮,362100福建省泉州市惠安县崇武潮乐工业区,A47J43/28(2006.01)I
13243,一种便于安装的展厅,CN209073971U,2019.07.09,2.01722E+12,2017.12.07,中展远洋商务咨询（北京）有限公司,曹美荣,102200北京市昌平区东小口镇中东路5号院4号5层505,A47F5/10(2006.01)I;??E04H3/10(2006.01)I
13244,一种自助点餐终端,CN209073695U,2019.07.09,2.01722E+12,2017.12.08,杭州腾纵科技有限公司,旷小勇,310000浙江省杭州市江干区富亿商业中心1幢714室,A47B31/00(2006.01)I;
13245,一种PICC门诊用导管固定装置,CN209075805U,2019.07.09,2.01722E+12,2017.12.07,绍兴第二医院,陈慧,312000浙江省绍兴市延安路123号,A61M25/02(2006.01)I
13246,一种饮品胶囊击穿装置,CN209074219U,2019.07.09,201721741380X,2017.12.14,广东啡常咖科技有限公司,张海涛;,510070广东省广州市越秀区先烈中路80号2709房,A47J31/40(2006.01)I;??A47J31/44(2006.01)I
13247,一种饮水杯的杯盖,CN209074025U,2019.07.09,2.01722E+12,2017.12.22,顺美塑业有限公司,王笑利,317000浙江省台州市临海市沿江镇水洋,A47G19/22(2006.01)I
13248,便于饮用的咖啡杯盖,CN209074026U,2019.07.09,2.01722E+12,2017.12.22,顺美塑业有限公司,王笑利,317000浙江省台州市临海市沿江镇水洋,A47G19/22(2006.01)I
13249,一种医疗护理用腿部锻炼设备,CN209075963U,2019.07.09,2.01722E+12,2017.12.22,杨姜盼,杨姜盼;??李征,610072四川省成都市青羊区府南街道锦屏南路1号,A63B23/04(2006.01)I;??A61H7/00(2006.01)I
13250,综合检眼仪可自动翻转式验光配镜一体机,CN209074561U,2019.07.09,2.01722E+12,2017.12.20,广州便雅悯视光网络科技有限公司,张晓民,510660广东省广州市天河区黄村路57号（4）5楼自编之三,A61B3/032(2006.01)I;??A61B3/103(2006.01)I
13251,一种斜把杯子,CN209074029U,2019.07.09,2.01722E+12,2017.12.26,刘玮,刘玮;??郑雪勤,522000广东省揭阳市榕城区新兴工业园A1座揭阳市贝嘉科技实业有限公司内,A47G19/22(2006.01)I
13252,一种可塑性高分子下肢骨折固定装置,CN209075087U,2019.07.09,2.01722E+12,2017.12.20,中国人民解放军第一五0中心医院,胡兰兰;,471000河南省洛阳市涧西区华夏西路1号,A61F5/058(2006.01)I
13253,一种肿瘤内科消毒器,CN209075556U,2019.07.09,2.01722E+12,2017.12.27,罗琼,罗琼;??何延斌,519000广东省珠海市拱北粤华路208号,A61L2/18(2006.01)I;
13254,一种内科临床消毒装置,CN209075567U,2019.07.09,2.01722E+12,2017.12.25,宗燕,宗燕,271200山东省泰安市新泰市青云路860号,A61L2/22(2006.01)I;
13255,一种方便移动的办公家具,CN209073688U,2019.07.09,2.01722E+12,2017.12.27,广州市可可优品智能家具科技有限公司,张望南,510000广东省广州市白云区永泰元下田泰兴路4号第六工业区A栋三楼301房,A47B21/04(2006.01)I;
13256,一种多功能办公桌,CN209073687U,2019.07.09,2.01722E+12,2017.12.27,广州市可可优品智能家具科技有限公司,张望南,510000广东省广州市白云区永泰元下田泰兴路4号第六工业区A栋三楼301房,A47B21/03(2006.01)I;
13257,一种电动恒压走罐器,CN209075403U,2019.07.09,2.01722E+12,2017.12.28,包文峰,包文峰,010000内蒙古自治区呼和浩特市赛罕区丰州路中海凯旋门1号楼1单元1104号,A61H9/00(2006.01)I;??A61M1/08(2006.01)I
13258,一种防堵防渗漏腹腔负压冲洗吸引装置,CN209075651U,2019.07.09,2.01722E+12,2017.12.29,苏国强;??吕游,吕游;,361000福建省厦门市思明区镇海路55号厦门大学附属第一医院胃肠三科,A61M3/02(2006.01)I;??A61M1/00(2006.01)I
13259,奶嘴,CN209075512U,2019.07.09,2.01722E+12,2017.12.29,孔维袈;??李阳庭;??孔维连,孔维袈;??李阳庭;??孔维连,414000湖南省岳阳市岳阳楼区郭镇乡政府机关大院,A61J11/00(2006.01)I
13260,一种豆瓣用椒胚的输送系统,CN209073433U,2019.07.09,2.0182E+12,2018.01.16,四川高福记生物科技有限公司,段振楠;,611732四川省成都市郫都区中国川菜产业化功能区工业园区永和路389号,A23L11/00(2016.01)I;
13261,一种护理工具用消毒装置,CN209075570U,2019.07.09,2.0182E+12,2018.01.27,中国医科大学附属第一医院,寇平;??庄小霞,110001辽宁省沈阳市和平区南京北街155号中国医科大学附属第一医院,A61L2/26(2006.01)I;
13262,提手及烹饪设备,CN209074365U,2019.07.09,2.0182E+12,2018.02.02,佛山市顺德区美的电热电器制造有限公司,区炳根;??赖华胜;??吴坚,528311广东省佛山市顺德区北滘镇三乐东路19号,A47J45/08(2006.01)I
13263,一种内科护理用简易翻身器,CN209075259U,2019.07.09,2.0182E+12,2018.02.05,中国医科大学附属第一医院,刘希;??唐敏;??徐平国,110000辽宁省沈阳市和平区南京北街155号中国医科大学附属第一医院,A61G7/057(2006.01)I
13264,一种真空破壁机,CN209074104U,2019.07.09,2.01722E+12,2017.12.22,乐美益,乐美益,528000广东省佛山市顺德区容桂容边居委会天河工业区新有路3号,A47J19/00(2006.01)I;
13265,一种电动轮椅车头与轮椅主体的快装结构,CN209075199U,2019.07.09,201820128914X,2018.01.25,谢空成,谢空成,213133江苏省常州市新北区罗溪镇同德苑21幢乙单元201室,A61G5/04(2013.01)I;??A61G5/10(2006.01)I
13266,有创压力监测传感器固定装置,CN209074589U,2019.07.09,2.01722E+12,2017.12.28,南京医科大学第一附属医院,李竞进;,210029江苏省南京市广州路300号,A61B5/021(2006.01)I
13267,一种眼药水支架,CN209075128U,2019.07.09,201820127759X,2018.01.25,延安大学,杨延涛;,716000陕西省延安市宝塔区圣地路580号,A61F9/00(2006.01)I
13268,一种擦地机的拉杆固定结构,CN209074466U,2019.07.09,2.01722E+12,2017.12.28,宁波洒哇地咔电器有限公司,陈锵锵,315455浙江省宁波市余姚市阳明街道方桥工业园区育才东路129号,A47L11/28(2006.01)I;??A47L11/40(2006.01)I
